x1,y1,sigma1,x2,y2,sigma2
1529.67004395,521.291015625,19.8939990997,1529.67004395,521.291015625,19.8939990997
1171.94995117,525.125976562,4.85389995575,1171.94995117,525.125976562,4.85389995575
1199.09997559,521.556030273,2.0416200161,1199.09997559,521.556030273,2.0416200161
1308.31005859,521.78302002,7.91371011734,1308.31005859,521.78302002,7.91371011734
1644.41003418,521.601013184,2.78732991219,1644.41003418,521.601013184,2.78732991219
1659.51000977,521.765991211,2.78180003166,1659.51000977,521.765991211,2.78180003166
1219.14001465,522.770019531,6.20656013489,1219.14001465,522.770019531,6.20656013489
1229.93005371,522.692016602,6.14951992035,1229.93005371,522.692016602,6.14951992035
1546.73999023,522.950012207,12.6248998642,1546.73999023,522.950012207,12.6248998642
1684.63000488,522.518005371,8.06602954865,1684.63000488,522.518005371,8.06602954865
1154.54003906,523.757019043,2.044080019,1154.54003906,523.757019043,2.044080019
1181.41003418,523.880004883,3.3264799118,1181.41003418,523.880004883,3.3264799118
868.143005371,525.247009277,43.3190994263,868.143005371,525.247009277,43.3190994263
1026.69995117,524.596008301,41.4100990295,1026.69995117,524.596008301,41.4100990295
1174.48999023,525.408996582,2.07337999344,1174.48999023,525.408996582,2.07337999344
1224.25,525.843017578,10.2848997116,1224.25,525.843017578,10.2848997116
1539.40002441,525.929992676,5.11885976791,1539.40002441,525.929992676,5.11885976791
1149.15002441,528.343994141,2.58027005196,1149.15002441,528.343994141,2.58027005196
1299.51000977,527.510986328,9.78664016724,1299.51000977,527.510986328,9.78664016724
1644.83996582,528.486022949,2.89233994484,1644.83996582,528.486022949,2.89233994484
1651.89001465,528.340026855,2.79272007942,1651.89001465,528.340026855,2.79272007942
1185.10998535,528.023010254,5.20659017563,1185.10998535,528.023010254,5.20659017563
1599.4699707,528.919006348,5.62056016922,1599.4699707,528.919006348,5.62056016922
1134.92004395,529.914978027,4.82287979126,1134.92004395,529.914978027,4.82287979126
1207.98999023,528.825012207,11.1716003418,1207.98999023,528.825012207,11.1716003418
1222.5300293,529.895019531,11.9084997177,1222.5300293,529.895019531,11.9084997177
1532.88000488,530.252990723,10.6108999252,1532.88000488,530.252990723,10.6108999252
1140.61999512,531.119018555,4.05214977264,1140.61999512,531.119018555,4.05214977264
1163.86999512,531.744018555,2.09791994095,1163.86999512,531.744018555,2.09791994095
1173.89001465,532.794006348,2.3373401165,1173.89001465,532.794006348,2.3373401165
50.2951011658,532.843994141,33.0429992676,50.2951011658,532.843994141,33.0429992676
615.487976074,533.481018066,5.49661016464,615.487976074,533.481018066,5.49661016464
1186.58996582,533.736999512,4.94302988052,1186.58996582,533.736999512,4.94302988052
1227.57995605,533.20098877,5.46943998337,1227.57995605,533.20098877,5.46943998337
1539.7199707,532.252990723,5.53991985321,1539.7199707,532.252990723,5.53991985321
1601.56994629,532.666992188,20.6219005585,1601.56994629,532.666992188,20.6219005585
1065.33996582,533.883972168,21.5286998749,1065.33996582,533.883972168,21.5286998749
1157.19995117,532.547973633,2.05277991295,1157.19995117,532.547973633,2.05277991295
1544.63000488,534.093994141,2.85202002525,1544.63000488,534.093994141,2.85202002525
1551.04003906,534.21697998,16.5116996765,1551.04003906,534.21697998,16.5116996765
1096.11999512,535.062988281,21.7735996246,1096.11999512,535.062988281,21.7735996246
1109.63000488,535.231018066,10.2295999527,1109.63000488,535.231018066,10.2295999527
1134.7800293,535.385986328,5.06069993973,1134.7800293,535.385986328,5.06069993973
1139.98999023,534.531982422,8.24645042419,1139.98999023,534.531982422,8.24645042419
1166.05004883,535.314025879,2.59530997276,1166.05004883,535.314025879,2.59530997276
1193.33996582,535.481018066,2.00257992744,1193.33996582,535.481018066,2.00257992744
1055.06005859,535.989990234,20.1996994019,1055.06005859,535.989990234,20.1996994019
1119.22998047,536.223999023,20.8827991486,1119.22998047,536.223999023,20.8827991486
1146.42004395,535.922973633,2.6751499176,1146.42004395,535.922973633,2.6751499176
1236.40002441,533.84197998,11.1430997849,1236.40002441,533.84197998,11.1430997849
1581.9699707,537.015991211,4.19924020767,1581.9699707,537.015991211,4.19924020767
1625.51000977,537.203979492,2.71363997459,1625.51000977,537.203979492,2.71363997459
586.070983887,536.54498291,21.321100235,586.070983887,536.54498291,21.321100235
609.008972168,536.781982422,5.5957698822,609.008972168,536.781982422,5.5957698822
1188.04003906,536.544006348,3.05679011345,1188.04003906,536.544006348,3.05679011345
1207.84997559,537.021972656,4.07462978363,1207.84997559,537.021972656,4.07462978363
1611.80004883,537.82800293,3.00994992256,1611.80004883,537.82800293,3.00994992256
1876.10998535,537.192993164,10.3130998611,1876.10998535,537.192993164,10.3130998611
1176.06005859,540.929016113,2.33686995506,1176.06005859,540.929016113,2.33686995506
1198.95996094,538.202026367,2.02364993095,1198.95996094,538.202026367,2.02364993095
1317.84997559,538.020996094,20.6109008789,1317.84997559,538.020996094,20.6109008789
1592.57995605,538.090026855,8.38980960846,1592.57995605,538.090026855,8.38980960846
1598.80004883,538.034973145,5.51753997803,1598.80004883,538.034973145,5.51753997803
1642.93994141,537.95300293,5.42767000198,1642.93994141,537.95300293,5.42767000198
1193.64001465,538.333007812,2.03029990196,1193.64001465,538.333007812,2.03029990196
1130.81005859,539.99798584,5.17248010635,1130.81005859,539.99798584,5.17248010635
1152.7800293,538.583984375,2.7053399086,1152.7800293,538.583984375,2.7053399086
1651.92004395,541.986022949,5.69695997238,1651.92004395,541.986022949,5.69695997238
1083.02001953,540.517028809,2.70901989937,1083.02001953,540.517028809,2.70901989937
1163.56994629,543.00201416,4.13229990005,1163.56994629,543.00201416,4.13229990005
1171.91003418,542.12902832,2.52456998825,1171.91003418,542.12902832,2.52456998825
1625.35998535,541.617004395,2.77024006844,1625.35998535,541.617004395,2.77024006844
1736.38000488,541.747009277,39.2369995117,1736.38000488,541.747009277,39.2369995117
952.37097168,545.307983398,2.43532991409,952.37097168,545.307983398,2.43532991409
1142.0300293,543.880981445,1.99005997181,1142.0300293,543.880981445,1.99005997181
1164.77001953,542.726013184,4.09574985504,1164.77001953,542.726013184,4.09574985504
1189.44995117,543.434997559,1.95118999481,1189.44995117,543.434997559,1.95118999481
1671.60998535,543.25402832,4.12274980545,1671.60998535,543.25402832,4.12274980545
598.140014648,544.163024902,10.8029003143,598.140014648,544.163024902,10.8029003143
954.588012695,543.947998047,2.41929006577,954.588012695,543.947998047,2.41929006577
581.791015625,544.916992188,21.1830997467,581.791015625,544.916992188,21.1830997467
603.04901123,544.661010742,10.9260997772,603.04901123,544.661010742,10.9260997772
1211.67004395,542.135986328,4.02476978302,1211.67004395,542.135986328,4.02476978302
1064.83996582,545.664978027,9.92636013031,1064.83996582,545.664978027,9.92636013031
1125.93005371,545.672973633,7.66061019897,1125.93005371,545.672973633,7.66061019897
1151.57995605,546.521972656,4.60110998154,1151.57995605,546.521972656,4.60110998154
1200.26000977,546.333984375,2.01926994324,1200.26000977,546.333984375,2.01926994324
736.317016602,546.710021973,2.52061009407,736.317016602,546.710021973,2.52061009407
952.25201416,547.068969727,2.41749000549,952.25201416,547.068969727,2.41749000549
1109.17004395,546.747009277,10.1187000275,1109.17004395,546.747009277,10.1187000275
1143.83996582,546.685974121,2.52711009979,1143.83996582,546.685974121,2.52711009979
1167.36999512,545.625,1.8966499567,1167.36999512,545.625,1.8966499567
612.890991211,549.04901123,5.52147006989,612.890991211,549.04901123,5.52147006989
731.114990234,549.043029785,2.64966988564,731.114990234,549.043029785,2.64966988564
1177.73999023,549.34197998,1.95922994614,1177.73999023,549.34197998,1.95922994614
1187.06994629,547.880981445,2.3160700798,1187.06994629,547.880981445,2.3160700798
1647.76000977,549.307006836,10.9854001999,1647.76000977,549.307006836,10.9854001999
1682.75,549.098999023,16.0907001495,1682.75,549.098999023,16.0907001495
1158.75,551.239013672,2.02436995506,1158.75,551.239013672,2.02436995506
1268.39001465,550.104980469,10.8555002213,1268.39001465,550.104980469,10.8555002213
1084.61999512,550.718994141,9.50619983673,1084.61999512,550.718994141,9.50619983673
1119.26000977,550.822021484,5.0430598259,1119.26000977,550.822021484,5.0430598259
1140.41003418,553.619995117,2.63085007668,1140.41003418,553.619995117,2.63085007668
1690.10998535,550.838989258,10.1532001495,1690.10998535,550.838989258,10.1532001495
603.286010742,551.739013672,10.8197002411,603.286010742,551.739013672,10.8197002411
737.268005371,552.468994141,2.59379005432,737.268005371,552.468994141,2.59379005432
1152.98999023,552.343017578,2.44139003754,1152.98999023,552.343017578,2.44139003754
597.716003418,552.843994141,10.6701002121,597.716003418,552.843994141,10.6701002121
646.62097168,553.340026855,11.4785995483,646.62097168,553.340026855,11.4785995483
1095.81005859,554.557006836,2.61909008026,1095.81005859,554.557006836,2.61909008026
1131.93005371,552.921020508,5.13032007217,1131.93005371,552.921020508,5.13032007217
1207.09997559,553.221008301,2.05790996552,1207.09997559,553.221008301,2.05790996552
730.24798584,553.520019531,3.08467006683,730.24798584,553.520019531,3.08467006683
1149.26000977,552.986999512,30.5881004333,1149.26000977,552.986999512,30.5881004333
1070.34997559,555.466003418,5.18299007416,1070.34997559,555.466003418,5.18299007416
1157.06005859,554.681030273,2.60444998741,1157.06005859,554.681030273,2.60444998741
1187.32995605,554.534973145,2.59328007698,1187.32995605,554.534973145,2.59328007698
1199.18005371,557.981018066,2.67975997925,1199.18005371,557.981018066,2.67975997925
660.585021973,556.044006348,20.418800354,660.585021973,556.044006348,20.418800354
1162.82995605,557.096984863,2.65659999847,1162.82995605,557.096984863,2.65659999847
1190.77001953,553.396972656,2.46846008301,1190.77001953,553.396972656,2.46846008301
1599.63000488,555.952026367,5.52301979065,1599.63000488,555.952026367,5.52301979065
1625.04003906,556.223999023,5.45988988876,1625.04003906,556.223999023,5.45988988876
1650.52001953,555.674987793,5.24896001816,1650.52001953,555.674987793,5.24896001816
1123.11999512,557.32598877,5.0054898262,1123.11999512,557.32598877,5.0054898262
1673.85998535,557.078979492,10.4429998398,1673.85998535,557.078979492,10.4429998398
1683.92004395,556.963012695,20.8052005768,1683.92004395,556.963012695,20.8052005768
595.052001953,558.29699707,10.4955997467,595.052001953,558.29699707,10.4955997467
603.013977051,558.12902832,11.660900116,603.013977051,558.12902832,11.660900116
1141.08996582,558.95501709,2.13548994064,1141.08996582,558.95501709,2.13548994064
1170.13000488,558.804992676,2.58624005318,1170.13000488,558.804992676,2.58624005318
1641.31005859,557.567993164,5.32426977158,1641.31005859,557.567993164,5.32426977158
1667.26000977,558.5,20.977399826,1667.26000977,558.5,20.977399826
729.92199707,560.674987793,4.68923997879,729.92199707,560.674987793,4.68923997879
1075.01000977,558.95098877,5.23339986801,1075.01000977,558.95098877,5.23339986801
1189.0,561.588989258,2.06172990799,1189.0,561.588989258,2.06172990799
1564.17004395,559.494995117,2.89807009697,1564.17004395,559.494995117,2.89807009697
1134.14001465,559.281005859,4.72964000702,1134.14001465,559.281005859,4.72964000702
1155.13000488,560.271972656,2.56205010414,1155.13000488,560.271972656,2.56205010414
1194.94995117,560.239990234,31.7821006775,1194.94995117,560.239990234,31.7821006775
1215.40002441,559.161010742,2.96099996567,1215.40002441,559.161010742,2.96099996567
1288.02001953,560.29498291,5.61152982712,1288.02001953,560.29498291,5.61152982712
1538.66003418,559.755004883,5.65708017349,1538.66003418,559.755004883,5.65708017349
1631.59997559,559.594970703,5.44157981873,1631.59997559,559.594970703,5.44157981873
606.692016602,560.859985352,10.4120998383,606.692016602,560.859985352,10.4120998383
1148.08996582,559.507995605,2.04776000977,1148.08996582,559.507995605,2.04776000977
1603.89001465,560.596008301,2.79142999649,1603.89001465,560.596008301,2.79142999649
1161.84997559,562.054992676,1.99066996574,1161.84997559,562.054992676,1.99066996574
1169.88000488,561.804992676,5.29514980316,1169.88000488,561.804992676,5.29514980316
1200.0,563.45501709,2.58037996292,1200.0,563.45501709,2.58037996292
594.778015137,562.82598877,10.5822000504,594.778015137,562.82598877,10.5822000504
735.486022949,564.434020996,2.53063011169,735.486022949,564.434020996,2.53063011169
1114.70996094,562.723999023,9.55498027802,1114.70996094,562.723999023,9.55498027802
1157.88000488,563.418029785,5.0124001503,1157.88000488,563.418029785,5.0124001503
603.781005859,564.234008789,10.6406002045,603.781005859,564.234008789,10.6406002045
1097.11999512,566.617004395,5.52052021027,1097.11999512,566.617004395,5.52052021027
1124.35998535,564.156982422,4.91430997849,1124.35998535,564.156982422,4.91430997849
1144.42004395,564.682006836,2.08866000175,1144.42004395,564.682006836,2.08866000175
1648.43994141,563.79901123,8.01459980011,1648.43994141,563.79901123,8.01459980011
740.29699707,564.62298584,2.5583999157,740.29699707,564.62298584,2.5583999157
1127.77001953,564.695983887,8.04734992981,1127.77001953,564.695983887,8.04734992981
1204.64001465,563.843017578,2.03678011894,1204.64001465,563.843017578,2.03678011894
1213.22998047,564.968994141,4.18997001648,1213.22998047,564.968994141,4.18997001648
1654.17004395,565.396972656,10.4351997375,1654.17004395,565.396972656,10.4351997375
1701.66003418,565.177001953,20.2117004395,1701.66003418,565.177001953,20.2117004395
1133.20996094,566.335998535,2.04177999496,1133.20996094,566.335998535,2.04177999496
1152.11999512,564.616027832,30.7528991699,1152.11999512,564.616027832,30.7528991699
1174.98999023,566.911010742,2.63567996025,1174.98999023,566.911010742,2.63567996025
1181.63000488,568.202026367,2.03163003922,1181.63000488,568.202026367,2.03163003922
1188.55004883,565.440979004,3.84330010414,1188.55004883,565.440979004,3.84330010414
1622.88000488,566.369995117,10.8109998703,1622.88000488,566.369995117,10.8109998703
1104.45996094,566.640014648,2.7039899826,1104.45996094,566.640014648,2.7039899826
1163.18005371,567.208984375,31.2978000641,1163.18005371,567.208984375,31.2978000641
1079.5,567.593994141,5.29610013962,1079.5,567.593994141,5.29610013962
1168.32995605,567.575012207,2.4623799324,1168.32995605,567.575012207,2.4623799324
1279.47998047,567.780029297,10.7455997467,1279.47998047,567.780029297,10.7455997467
1567.95996094,570.681030273,4.33605003357,1567.95996094,570.681030273,4.33605003357
1109.43005371,569.133972168,2.67551994324,1109.43005371,569.133972168,2.67551994324
1126.16003418,569.041992188,4.54582023621,1126.16003418,569.041992188,4.54582023621
1144.19995117,569.005004883,3.93814992905,1144.19995117,569.005004883,3.93814992905
1218.01000977,567.744995117,4.07077980042,1218.01000977,567.744995117,4.07077980042
1334.66003418,569.181030273,15.4938001633,1334.66003418,569.181030273,15.4938001633
1620.41003418,569.323974609,2.81388998032,1620.41003418,569.323974609,2.81388998032
1633.68005371,568.593017578,10.788599968,1633.68005371,568.593017578,10.788599968
907.017028809,569.999023438,2.32455992699,907.017028809,569.999023438,2.32455992699
1138.32995605,570.643981934,3.68056988716,1138.32995605,570.643981934,3.68056988716
1188.11999512,568.101989746,3.08698010445,1188.11999512,568.101989746,3.08698010445
1321.18994141,569.874023438,8.46105003357,1321.18994141,569.874023438,8.46105003357
576.505004883,571.421020508,20.9302005768,576.505004883,571.421020508,20.9302005768
1158.66003418,570.385009766,4.92901992798,1158.66003418,570.385009766,4.92901992798
1215.88000488,570.052978516,4.1414399147,1215.88000488,570.052978516,4.1414399147
1184.04003906,571.50402832,2.04376006126,1184.04003906,571.50402832,2.04376006126
603.182006836,573.007019043,11.9070997238,603.182006836,573.007019043,11.9070997238
1152.66003418,572.864013672,2.62194991112,1152.66003418,572.864013672,2.62194991112
1570.7800293,573.494995117,10.6859998703,1570.7800293,573.494995117,10.6859998703
1101.18005371,577.486022949,5.21193981171,1101.18005371,577.486022949,5.21193981171
1134.48999023,575.317993164,2.04515004158,1134.48999023,575.317993164,2.04515004158
1144.15002441,573.645019531,2.55164003372,1144.15002441,573.645019531,2.55164003372
1192.11999512,574.362976074,2.06504011154,1192.11999512,574.362976074,2.06504011154
1195.80004883,575.32800293,4.19835996628,1195.80004883,575.32800293,4.19835996628
731.62902832,575.757019043,2.61857008934,731.62902832,575.757019043,2.61857008934
906.955993652,575.486022949,2.30129003525,906.955993652,575.486022949,2.30129003525
1104.7199707,575.172973633,2.93512010574,1104.7199707,575.172973633,2.93512010574
738.017028809,577.54699707,2.62627005577,738.017028809,577.54699707,2.62627005577
886.164978027,575.666992188,42.3151016235,886.164978027,575.666992188,42.3151016235
1209.33996582,577.166992188,3.14705991745,1209.33996582,577.166992188,3.14705991745
1153.34997559,577.010009766,2.63075995445,1153.34997559,577.010009766,2.63075995445
741.966003418,578.081970215,5.24912977219,741.966003418,578.081970215,5.24912977219
1095.68005371,578.017028809,9.26412010193,1095.68005371,578.017028809,9.26412010193
1101.77001953,576.927001953,5.51906013489,1101.77001953,576.927001953,5.51906013489
1180.57995605,578.965026855,5.28741979599,1180.57995605,578.965026855,5.28741979599
1186.73999023,578.00402832,7.96436977386,1186.73999023,578.00402832,7.96436977386
1619.72998047,579.257995605,5.65046977997,1619.72998047,579.257995605,5.65046977997
1081.93005371,579.185974121,5.36328983307,1081.93005371,579.185974121,5.36328983307
1148.51000977,575.570983887,2.80630993843,1148.51000977,575.570983887,2.80630993843
1215.4699707,576.867004395,4.18640995026,1215.4699707,576.867004395,4.18640995026
1306.5,578.732971191,5.49490976334,1306.5,578.732971191,5.49490976334
1506.97998047,579.593017578,10.6290998459,1506.97998047,579.593017578,10.6290998459
1877.65002441,579.390014648,21.1147003174,1877.65002441,579.390014648,21.1147003174
1963.72998047,579.49798584,9.88140010834,1963.72998047,579.49798584,9.88140010834
1205.81005859,579.565002441,2.05856990814,1205.81005859,579.565002441,2.05856990814
1223.36999512,580.265991211,4.83029985428,1223.36999512,580.265991211,4.83029985428
1353.02001953,580.072998047,2.99558997154,1353.02001953,580.072998047,2.99558997154
1133.09997559,581.517028809,2.61209988594,1133.09997559,581.517028809,2.61209988594
1161.05004883,580.965026855,2.98049998283,1161.05004883,580.965026855,2.98049998283
1168.9699707,580.567016602,2.78798007965,1168.9699707,580.567016602,2.78798007965
1297.77001953,581.122009277,11.0904998779,1297.77001953,581.122009277,11.0904998779
1143.45996094,582.596008301,2.490639925,1143.45996094,582.596008301,2.490639925
1176.23999023,581.927978516,4.79054021835,1176.23999023,581.927978516,4.79054021835
1200.01000977,583.263000488,4.15499019623,1200.01000977,583.263000488,4.15499019623
1576.86999512,582.872009277,5.16976976395,1576.86999512,582.872009277,5.16976976395
1606.69995117,583.296020508,5.69817018509,1606.69995117,583.296020508,5.69817018509
1892.36999512,581.914978027,21.3442993164,1892.36999512,581.914978027,21.3442993164
1968.59997559,583.023986816,10.4709997177,1968.59997559,583.023986816,10.4709997177
1072.05004883,584.104003906,10.0163002014,1072.05004883,584.104003906,10.0163002014
1101.32995605,584.059997559,9.97554016113,1101.32995605,584.059997559,9.97554016113
1155.45996094,585.107971191,4.94169998169,1155.45996094,585.107971191,4.94169998169
1211.73999023,584.755004883,8.26587963104,1211.73999023,584.755004883,8.26587963104
1233.08996582,583.638000488,7.57012987137,1233.08996582,583.638000488,7.57012987137
1087.32995605,585.37701416,2.74327993393,1087.32995605,585.37701416,2.74327993393
1133.80004883,586.663024902,4.84092998505,1133.80004883,586.663024902,4.84092998505
1137.81994629,584.265991211,5.16089010239,1137.81994629,584.265991211,5.16089010239
1161.0,585.408996582,5.729159832,1161.0,585.408996582,5.729159832
1182.22998047,586.164001465,5.34343004227,1182.22998047,586.164001465,5.34343004227
1298.29003906,585.859985352,10.3594999313,1298.29003906,585.859985352,10.3594999313
1343.5,586.023986816,19.910200119,1343.5,586.023986816,19.910200119
1105.68994141,586.135986328,3.14656996727,1105.68994141,586.135986328,3.14656996727
1358.60998535,586.650024414,8.04967021942,1358.60998535,586.650024414,8.04967021942
1498.93994141,587.213989258,11.6261997223,1498.93994141,587.213989258,11.6261997223
1179.2800293,588.172973633,9.35476970673,1179.2800293,588.172973633,9.35476970673
1212.72998047,588.479003906,10.7098999023,1212.72998047,588.479003906,10.7098999023
1321.22998047,587.929992676,5.53417015076,1321.22998047,587.929992676,5.53417015076
1488.94995117,587.536987305,20.5405006409,1488.94995117,587.536987305,20.5405006409
641.184997559,589.244995117,10.1465997696,641.184997559,589.244995117,10.1465997696
1227.09997559,589.151000977,11.0889997482,1227.09997559,589.151000977,11.0889997482
1518.22998047,590.390014648,5.66418981552,1518.22998047,590.390014648,5.66418981552
1140.31994629,593.124023438,2.58604001999,1140.31994629,593.124023438,2.58604001999
1155.20996094,590.020996094,1.99909996986,1155.20996094,590.020996094,1.99909996986
1160.10998535,591.903991699,4.58839988708,1160.10998535,591.903991699,4.58839988708
1185.51000977,588.883972168,5.13956022263,1185.51000977,588.883972168,5.13956022263
1190.47998047,590.426025391,8.02719974518,1190.47998047,590.426025391,8.02719974518
1208.10998535,591.578979492,15.6420001984,1208.10998535,591.578979492,15.6420001984
635.929992676,590.679992676,10.4378995895,635.929992676,590.679992676,10.4378995895
1103.72998047,590.398986816,5.30088996887,1103.72998047,590.398986816,5.30088996887
1149.0,591.046020508,9.43465042114,1149.0,591.046020508,9.43465042114
1201.64001465,590.643981934,2.03896999359,1201.64001465,590.643981934,2.03896999359
1229.5,591.096008301,20.2369995117,1229.5,591.096008301,20.2369995117
1522.84997559,591.065979004,5.53120994568,1522.84997559,591.065979004,5.53120994568
1605.51000977,591.568969727,5.72537994385,1605.51000977,591.568969727,5.72537994385
650.231994629,591.232971191,5.30488014221,650.231994629,591.232971191,5.30488014221
1130.91003418,591.041015625,5.13101005554,1130.91003418,591.041015625,5.13101005554
1168.80004883,591.692016602,2.72394990921,1168.80004883,591.692016602,2.72394990921
1357.97998047,593.064025879,8.4731502533,1357.97998047,593.064025879,8.4731502533
661.427978516,592.728027344,2.84748005867,661.427978516,592.728027344,2.84748005867
655.16998291,596.398010254,5.38822984695,655.16998291,596.398010254,5.38822984695
1208.9699707,593.948974609,7.82691001892,1208.9699707,593.948974609,7.82691001892
1218.01000977,592.510986328,9.74275970459,1218.01000977,592.510986328,9.74275970459
1287.20996094,594.028991699,19.4186992645,1287.20996094,594.028991699,19.4186992645
1140.45996094,594.942993164,10.2974996567,1140.45996094,594.942993164,10.2974996567
1191.48999023,594.189025879,2.78537011147,1191.48999023,594.189025879,2.78537011147
1328.55004883,595.000976562,5.2957201004,1328.55004883,595.000976562,5.2957201004
1502.4699707,594.892028809,11.0979995728,1502.4699707,594.892028809,11.0979995728
1520.13000488,594.627990723,5.4940700531,1520.13000488,594.627990723,5.4940700531
1127.51000977,595.718017578,9.47117996216,1127.51000977,595.718017578,9.47117996216
1276.04003906,596.301025391,5.40078020096,1276.04003906,596.301025391,5.40078020096
1355.31994629,595.130004883,10.6458997726,1355.31994629,595.130004883,10.6458997726
1359.7199707,595.521972656,10.7566995621,1359.7199707,595.521972656,10.7566995621
1510.80004883,598.085021973,5.5179901123,1510.80004883,598.085021973,5.5179901123
1517.89001465,596.83001709,5.35006999969,1517.89001465,596.83001709,5.35006999969
1625.01000977,595.635986328,10.8320999146,1625.01000977,595.635986328,10.8320999146
1154.18994141,597.992004395,2.57570004463,1154.18994141,597.992004395,2.57570004463
1913.15002441,596.997009277,21.1763000488,1913.15002441,596.997009277,21.1763000488
631.778991699,597.729003906,10.1986999512,631.778991699,597.729003906,10.1986999512
1143.67004395,597.783996582,2.00284004211,1143.67004395,597.783996582,2.00284004211
1166.63000488,598.091003418,4.95055007935,1166.63000488,598.091003418,4.95055007935
1202.97998047,598.04498291,4.07544994354,1202.97998047,598.04498291,4.07544994354
1187.38000488,598.986022949,3.965280056,1187.38000488,598.986022949,3.965280056
1602.43005371,599.46697998,10.8210000992,1602.43005371,599.46697998,10.8210000992
333.640014648,599.927001953,170.830993652,333.640014648,599.927001953,170.830993652
638.75402832,599.780029297,5.27129983902,638.75402832,599.780029297,5.27129983902
658.823974609,599.901000977,8.54944992065,658.823974609,599.901000977,8.54944992065
1131.65002441,600.312011719,10.4257001877,1131.65002441,600.312011719,10.4257001877
1192.22998047,600.651977539,2.81888008118,1192.22998047,600.651977539,2.81888008118
1525.10998535,601.630004883,5.64719009399,1525.10998535,601.630004883,5.64719009399
1147.47998047,601.416992188,2.46275997162,1147.47998047,601.416992188,2.46275997162
1205.86999512,601.617980957,7.94750022888,1205.86999512,601.617980957,7.94750022888
1503.20996094,600.75402832,10.4151000977,1503.20996094,600.75402832,10.4151000977
1573.79003906,600.953979492,87.0562973022,1573.79003906,600.953979492,87.0562973022
1141.38000488,599.523010254,2.014950037,1141.38000488,599.523010254,2.014950037
1171.81005859,602.056030273,2.93976998329,1171.81005859,602.056030273,2.93976998329
1299.29003906,602.421020508,9.83345031738,1299.29003906,602.421020508,9.83345031738
1155.57995605,602.767028809,2.73092007637,1155.57995605,602.767028809,2.73092007637
1193.58996582,602.661010742,2.75869011879,1193.58996582,602.661010742,2.75869011879
1496.73999023,603.219970703,10.5009002686,1496.73999023,603.219970703,10.5009002686
1099.30004883,604.307006836,5.20746994019,1099.30004883,604.307006836,5.20746994019
609.409973145,605.293029785,10.2098999023,609.409973145,605.293029785,10.2098999023
632.309997559,605.90802002,5.30287981033,632.309997559,605.90802002,5.30287981033
756.064025879,604.577026367,2.54814004898,756.064025879,604.577026367,2.54814004898
635.648986816,606.414001465,10.2428998947,635.648986816,606.414001465,10.2428998947
1187.2800293,603.551025391,5.14083003998,1187.2800293,603.551025391,5.14083003998
1366.35998535,605.624023438,21.367099762,1366.35998535,605.624023438,21.367099762
760.580993652,607.146972656,2.50853991508,760.580993652,607.146972656,2.50853991508
1109.56994629,609.42199707,10.1617002487,1109.56994629,609.42199707,10.1617002487
1299.31005859,608.676025391,10.2934999466,1299.31005859,608.676025391,10.2934999466
1158.56005859,610.286010742,2.46040010452,1158.56005859,610.286010742,2.46040010452
1172.31994629,609.718017578,4.80859994888,1172.31994629,609.718017578,4.80859994888
1100.61999512,610.948974609,10.1757001877,1100.61999512,610.948974609,10.1757001877
1203.86999512,612.161987305,4.12552976608,1203.86999512,612.161987305,4.12552976608
1383.88000488,611.992980957,40.1450004578,1383.88000488,611.992980957,40.1450004578
1932.77001953,612.395996094,21.2621994019,1932.77001953,612.395996094,21.2621994019
1191.95996094,612.932983398,7.75358009338,1191.95996094,612.932983398,7.75358009338
1499.07995605,612.74798584,10.9801998138,1499.07995605,612.74798584,10.9801998138
1214.31994629,613.875976562,11.0029001236,1214.31994629,613.875976562,11.0029001236
1305.86999512,611.643005371,5.69321012497,1305.86999512,611.643005371,5.69321012497
619.818969727,616.24798584,5.17658996582,619.818969727,616.24798584,5.17658996582
1501.77001953,615.684997559,12.5101995468,1501.77001953,615.684997559,12.5101995468
1899.81005859,615.708007812,39.8208999634,1899.81005859,615.708007812,39.8208999634
646.585021973,616.861022949,2.77408003807,646.585021973,616.861022949,2.77408003807
1118.52001953,617.161987305,9.95551967621,1118.52001953,617.161987305,9.95551967621
1150.26000977,616.890014648,19.1266002655,1150.26000977,616.890014648,19.1266002655
1206.38000488,616.604980469,4.30355978012,1206.38000488,616.604980469,4.30355978012
770.992980957,617.632019043,2.58098006248,770.992980957,617.632019043,2.58098006248
1105.05004883,618.929016113,5.43453979492,1105.05004883,618.929016113,5.43453979492
1168.11999512,617.896972656,7.38501977921,1168.11999512,617.896972656,7.38501977921
643.658996582,618.25402832,2.54357004166,643.658996582,618.25402832,2.54357004166
1889.18005371,618.757019043,10.1277999878,1889.18005371,618.757019043,10.1277999878
1211.93005371,620.083984375,10.7818002701,1211.93005371,620.083984375,10.7818002701
1217.58996582,620.236022949,10.1288995743,1217.58996582,620.236022949,10.1288995743
952.054992676,622.320007324,5.11991977692,952.054992676,622.320007324,5.11991977692
1347.52001953,622.293029785,10.9441003799,1347.52001953,622.293029785,10.9441003799
1375.75,622.706970215,6.56047010422,1375.75,622.706970215,6.56047010422
1495.23999023,622.023986816,9.91106987,1495.23999023,622.023986816,9.91106987
640.210998535,622.895019531,2.64198994637,640.210998535,622.895019531,2.64198994637
946.849975586,624.487976074,5.13707017899,946.849975586,624.487976074,5.13707017899
