x1, y1, sigma1, angle1, t1_x, t1_y, theta1, x2, y2, sigma2, angle2, t2_x, t2_y, theta2
378.537,524.724,2.68774e+06,57.0602,1,2.61757,136.833,420.101,541.965,3.1465e+06,88.8762,1,2.61757,22.8056
276.514,1122.08,1.50835e+06,77.1605,1,5.18168,79.5379,484.696,1500.88,6.42355e+06,95.5838,1,5.18168,45.4502
234.174,585.278,8.58573e+06,267.729,1,2.61757,22.8056,278.615,600.817,4.78464e+06,267.711,1,2.61757,22.8056
1617.53,332.777,8.19277e+06,288.764,1,2.61757,114.028,699.737,118.311,1.25837e+07,9.28577,1,2.61757,159.639
586.463,332.214,1.33041e+07,93.411,1,5.18168,170.438,770.836,399.474,6.1609e+06,104.561,1,5.18168,147.713
1138.89,462.997,5.50528e+06,263.594,1,5.18168,170.438,1183.01,479.911,6.29197e+06,268.526,1,5.18168,170.438
373.202,720.773,6.22694e+06,267.422,1,2.61757,45.6111,1166.97,479.991,7.6032e+06,62.0539,1,1,0
1120.7,585.293,5.76742e+06,260.745,1,5.18168,68.1753,1164.68,600.841,8.78208e+06,260.487,1,5.18168,68.1753
279.028,948.199,1.37728e+06,193.385,1,1,0,323.122,963.496,1.24621e+06,189.129,1,1,0
554.093,1636.96,1.59913e+07,118.296,1,2.61757,159.639,404.335,627.642,1.01591e+07,107.662,1,5.18168,159.076
183.978,584.654,1.09448e+07,244.843,1,5.18168,34.0877,1232.38,1732.91,1.70496e+06,220.373,1,5.18168,68.1753
28.5662,330.544,1.04909e+06,254.137,1,5.18168,0,72.1205,345.692,524799,255.5,1,5.18168,0
1215.18,528.458,1.586e+07,81.0153,1,5.18168,159.076,1113.83,580.983,4.19482e+06,87.1655,1,5.18168,170.438
397.664,585.314,9.76538e+06,35.0686,1,5.18168,170.438,444.345,600.826,7.53715e+06,25.2951,1,5.18168,170.438
123.842,333.451,3.67027e+06,127.436,1,2.61757,159.639,603.087,809.742,1.18628e+07,259.705,1,2.61757,91.2222
1076.22,333.469,2.75328e+06,121.325,1,2.61757,114.028,1192.2,381.631,1.13382e+07,121.276,1,2.61757,114.028
36.1471,333.217,1.19936e+07,247.339,1,5.18168,11.3626,78.1208,349.667,7.34054e+06,255.01,1,5.18168,0
305.086,952.708,6.35776e+06,357.654,1,1,0,890.625,633.763,4.32614e+06,61.4516,1,1,0
508.476,1368.16,8.38912e+06,160.307,1,1,0,258.018,959.506,4.91597e+06,303.173,1,1,0
831.312,584.76,1.10758e+07,86.0408,1,5.18168,68.1753,916.754,664.978,1.66467e+07,84.2497,1,5.18168,45.4502
151.343,334.386,2.55616e+06,99.1089,1,2.61757,136.833,624.705,829.262,7.7993e+06,142.145,1,2.61757,136.833
1102.14,582.568,6.94707e+06,91.5425,1,2.61757,159.639,1145.22,597.891,9.56851e+06,91.3971,1,2.61757,159.639
417.777,531.219,1.20589e+07,90.6387,1,2.61757,136.833,862.5,589.293,1.40252e+07,96.7626,1,2.61757,68.4167
233.015,951.424,7.7993e+06,257.924,1,5.18168,34.0877,1984.35,1150.22,1.35667e+07,252.398,1,2.61757,68.4167
795.143,403.63,3.60525e+06,246.637,1,2.61757,91.2222,834.749,420.75,1.5467e+07,240.061,1,2.61757,91.2222
278.262,1128.22,5.96403e+06,296.855,1,2.61757,159.639,481.137,1492.98,8.2583e+06,93.9999,1,5.18168,79.5379
275.555,951.039,6.55386e+06,101.973,1,2.61757,159.639,319.637,965.359,9.83142e+06,99.6778,1,2.61757,159.639
946.02,464.049,4.12902e+06,106.933,1,2.61757,159.639,992.775,481.593,1.06171e+07,99.2364,1,5.18168,159.076
288.49,952.381,721664,73.8542,1,2.61757,159.639,329.505,970.504,4.26061e+06,70.027,1,5.18168,170.438
223.587,723.226,5.04678e+06,263.457,1,5.18168,79.5379,428.69,636.134,5.37421e+06,260.356,1,5.18168,34.0877
142.685,333.144,7.73402e+06,268.508,1,2.61757,45.6111,102.562,354.003,4.85018e+06,80.8684,1,5.18168,159.076
293.554,952.094,1.24621e+06,100.26,1,5.18168,124.988,526.247,1499.48,1.42871e+07,67.0917,1,2.61757,91.2222
833.094,527.718,2.29478e+06,252.585,1,5.18168,34.0877,65.5943,539.931,3.93293e+06,244.151,1,2.61757,68.4167
509.389,1671.27,4.78464e+06,283.832,1,5.18168,0,441.825,1434.66,1.10758e+07,84.5931,1,2.61757,91.2222
196.382,336.164,1.37631e+07,289.22,1,2.61757,159.639,1617.23,1825.61,7.73376e+06,76.7838,1,5.18168,68.1753
257.249,826.691,1.63891e+06,267.541,1,5.18168,124.988,278.564,742.74,1.90157e+06,248.637,1,5.18168,11.3626
1224.36,529.058,1.15351e+07,81.5868,1,5.18168,170.438,864.078,483.628,5.9648e+06,109.587,1,2.61757,91.2222
1068.49,584.401,3.99846e+06,245.613,1,2.61757,45.6111,1110.34,600.104,1.59258e+07,243.524,1,2.61757,45.6111
404.606,1673.57,9.83092e+06,118.068,1,2.61757,0,463.661,1697.8,1.05518e+07,116.917,1,2.61757,0
1393.04,529.084,8.06144e+06,96.9848,1,5.18168,113.626,1424.25,534.26,3.73607e+06,99.2458,1,5.18168,113.626
1151.67,586.458,1.12072e+07,269.442,1,5.18168,22.7251,49.7516,236.405,1.35009e+07,65.7598,1,2.61757,114.028
1185.24,584.047,2.16294e+06,259.606,1,5.18168,56.8128,1228.77,598.356,1.56639e+07,258.025,1,5.18168,56.8128
222.068,953.819,6.48858e+06,269.104,1,2.61757,45.6111,622.89,820.118,656383,311.074,1,2.61757,159.639
48.4454,334.589,6.22669e+06,96.5679,1,5.18168,56.8128,89.9931,350.681,1.50835e+06,96.3454,1,5.18168,56.8128
69.2719,335.683,1.45498e+07,71.951,1,2.61757,114.028,50.9412,608.938,1.42216e+07,58.3008,1,5.18168,170.438
506.658,953.178,2.03238e+06,92.4181,1,5.18168,68.1753,1111.06,673.591,7.66822e+06,269.097,1,5.18168,170.438
406.105,1131.39,1.24524e+07,81.1009,1,5.18168,102.263,332.099,1008.24,6.22694e+06,68.7236,1,2.61757,45.6111
159.705,334.655,3.80186e+06,280.389,1,5.18168,0,601.653,808.945,1.31732e+07,260.615,1,5.18168,102.263
489.915,635.37,1.63891e+06,93.3628,1,2.61757,68.4167,246.75,341.434,1.0028e+07,283.879,1,5.18168,147.713
369.167,406.062,6.61939e+06,29.5593,1,2.61757,114.028,414.39,422.845,2.29402e+06,32.8155,1,2.61757,114.028
849.909,635.126,1.14696e+07,292.048,1,2.61757,45.6111,893.944,650.312,1.29769e+07,290.106,1,2.61757,45.6111
302.911,529.738,9.50323e+06,313.523,1,1,0,34.7729,611.956,5.89875e+06,200.753,1,1,0
921.213,724.977,7.01312e+06,106.732,1,5.18168,0,959.415,743.559,1.5074e+07,103.404,1,5.18168,0
1565.4,337.088,9.04474e+06,27.8241,1,2.61757,91.2222,1611.92,351.529,656383,22.498,1,2.61757,91.2222
465.302,464.74,9.7001e+06,69.4115,1,2.61757,91.2222,511.668,478.368,1.27803e+07,68.2537,1,2.61757,91.2222
38.3899,338.332,6.68518e+06,190.086,1,2.61757,0,81.8443,352.182,2.1632e+06,184.614,1,2.61757,0
541.169,464.523,5.24339e+06,42.6747,1,2.61757,45.6111,1566.36,479.419,7.47162e+06,90.5857,1,5.18168,136.351
231.397,338.29,1.48774e+07,344.224,1,5.18168,113.626,280.445,355.383,9.56902e+06,342.996,1,5.18168,113.626
800.899,584.851,5.44e+06,102.262,1,2.61757,45.6111,189.452,1121.28,4.26061e+06,285.916,1,2.61757,136.833
1093.99,1131.69,1.5081e+06,268.437,1,5.18168,113.626,1517,1973.03,6.48883e+06,251.408,1,2.61757,45.6111
392.817,637.719,1.14038e+07,239.468,1,2.61757,136.833,436.304,652.444,1.76998e+06,249.194,1,2.61757,136.833
812.755,463.116,9.37242e+06,311.844,1,2.61757,114.028,857.516,476.008,8.7168e+06,311.242,1,2.61757,114.028
860.207,465.044,9.30637e+06,102.186,1,2.61757,68.4167,900.607,488.826,1.4615e+07,101.059,1,2.61757,68.4167
837.951,586.992,3.40864e+06,94.5005,1,1,0,881.548,602.12,2.94963e+06,91.3307,1,1,0
497.553,1683.26,1.19278e+07,75.2369,1,5.18168,102.263,885.469,654.686,5.76794e+06,87.9476,1,5.18168,90.9004
374.172,1132.15,5.83347e+06,88.7152,1,5.18168,90.9004,1391.57,1751.48,1.14038e+07,91.1691,1,2.61757,0
1196.4,465.183,1.21247e+07,277.295,1,5.18168,136.351,43.6251,517.261,1.50743e+07,69.3547,1,2.61757,91.2222
31.5727,337.084,6.81651e+06,34.0967,1,1,0,75.2993,352.424,7.93062e+06,35.9957,1,1,0
390.051,1132.79,1.06173e+07,84.5826,1,2.61757,114.028,399.999,618.609,6.62016e+06,285.479,1,5.18168,11.3626
286.05,955.517,1.26492e+07,74.1703,1,5.18168,170.438,329.505,970.504,4.26061e+06,70.027,1,5.18168,170.438
343.551,955.827,3.01517e+06,285.358,1,5.18168,79.5379,1702.11,1237.56,1.08797e+07,343.423,1,1,0
818.242,465.789,1.08792e+07,284.225,1,2.61757,159.639,859.891,478.19,3.5392e+06,284.187,1,2.61757,159.639
255.167,957.384,8.12723e+06,258.147,1,5.18168,147.713,302.602,1003.57,786689,282.081,1,5.18168,124.988
521.808,957.202,459265,107.873,1,5.18168,170.438,975.858,749.516,1.60571e+07,74.5556,1,2.61757,136.833
514.484,730.91,6.42278e+06,90.409,1,5.18168,22.7251,243.343,344.784,9.37242e+06,64.2122,1,5.18168,90.9004
325.596,639.298,1.43529e+07,267.913,1,2.61757,68.4167,1259.04,617.775,262655,81.3309,1,5.18168,124.988
545.482,1685.75,4.39142e+06,300.291,1,5.18168,136.351,229.336,1484.96,1.17972e+07,104.281,1,2.61757,136.833
712.045,409.824,1.54012e+07,327.356,1,2.61757,114.028,739.292,418.962,9.17556e+06,328.663,1,2.61757,114.028
834.617,410.328,918016,197.945,1,5.18168,45.4502,854.138,426.638,2.49063e+06,179.454,1,2.61757,68.4167
961.749,409.518,1.05516e+07,283.475,1,1,0,1003.46,426.212,1.15346e+07,286.261,1,1,0
1565.61,465.69,1.2649e+07,105.049,1,2.61757,91.2222,1614.12,471.635,3.99847e+06,109.043,1,2.61757,91.2222
292.758,531.311,4.19533e+06,293.722,1,1,0,64.691,468.261,1.219e+07,169.159,1,2.61757,22.8056
593.537,828.696,1.83578e+06,255.769,1,2.61757,45.6111,447.65,1398.38,3.27706e+06,281.984,1,2.61757,22.8056
1609.46,410.11,8.78208e+06,103.157,1,2.61757,45.6111,1614.45,463.501,5.37472e+06,103.043,1,5.18168,79.5379
523.268,829.568,6.88179e+06,311.342,1,2.61757,136.833,326.882,1028.09,1.04909e+06,144.525,1,5.18168,102.263
251.729,725.573,1.16004e+07,92.7188,1,2.61757,136.833,685.647,1953.85,1.14038e+07,98.2707,1,5.18168,68.1753
857.679,637.267,8.71706e+06,337.851,1,1,0,901.453,652.394,590591,348.723,1,1,0
1197.5,638.354,1.27142e+07,88.6461,1,5.18168,170.438,1252.75,630.512,1.3173e+07,92.9103,1,5.18168,136.351
229.107,589.682,7.34029e+06,307.318,1,2.61757,45.6111,272.863,606.789,8.32333e+06,312.201,1,2.61757,45.6111
311.887,589.45,6.35725e+06,174.32,1,5.18168,159.076,1222.46,617.56,8.65126e+06,180.431,1,5.18168,102.263
769.388,409.993,1.70445e+06,230.585,1,5.18168,124.988,806.381,425.915,5.57082e+06,219.755,1,5.18168,124.988
387.934,1140.24,1.11488e+06,103.448,1,2.61757,68.4167,451.22,614.636,1.23213e+07,182.719,1,1,0
991.086,465.017,1.30424e+07,291.262,1,5.18168,124.988,1031,478.426,8.71706e+06,288.402,1,5.18168,124.988
1809.46,1389.62,5.44026e+06,119.673,1,2.61757,114.028,1852.57,1404.45,1.55325e+07,113.314,1,2.61757,114.028
1134.15,467.971,1.27805e+07,94.6656,1,2.61757,0,1182.6,504.958,3.60474e+06,273.044,1,5.18168,170.438
1825.47,1388.49,1.7047e+06,286.427,1,5.18168,102.263,1938.39,1112.58,8.45517e+06,141.19,1,1,0
277.908,832.438,459519,85.185,1,2.61757,91.2222,1965.17,1236.06,3.80186e+06,45.3595,1,2.61757,114.028
6.90591,533.802,2.68749e+06,45.228,1,2.61757,136.833,1485.67,1771.75,1.25837e+07,191.706,1,2.61757,91.2222
255.134,467.545,9.63456e+06,289.494,1,5.18168,11.3626,319.122,508.674,6.68519e+06,293.03,1,2.61757,22.8056
624.223,413.669,2.75302e+06,281.696,1,5.18168,113.626,638.579,1722.48,1.31098e+06,100.073,1,5.18168,11.3626
1177.5,589.065,1.0028e+07,273.631,1,5.18168,0,594.577,1738.78,1.40905e+07,77.1527,1,5.18168,79.5379
781.059,411.649,2.36006e+06,240.121,1,5.18168,113.626,816.314,426.277,1.06173e+07,234.303,1,5.18168,113.626
521.62,1703.38,8.58547e+06,157.157,1,5.18168,147.713,90.0647,350.971,6.48909e+06,320.401,1,2.61757,68.4167
1348.48,411.729,1.25832e+07,260.461,1,5.18168,170.438,464.847,1449.89,459008,246.914,1,5.18168,102.263
1539.06,411.817,8.45466e+06,110.266,1,1,0,1588.98,429.444,7.66822e+06,119.378,1,1,0
853.767,638.835,8.78285e+06,131.995,1,1,0,897.352,653.534,9.2416e+06,153.04,1,1,0
574.901,1707.02,6.35776e+06,151.62,1,1,0,212.325,681.229,1.35665e+07,275.515,1,5.18168,22.7251
581.042,1394.61,1.38284e+07,102.798,1,2.61757,45.6111,611.752,800.27,7.01286e+06,350.062,1,5.18168,136.351
484.149,963.038,2.22874e+06,6.29279,1,1,0,1974.49,1248.25,1.3239e+07,169.957,1,2.61757,136.833
1273.19,467.476,9.11027e+06,239.849,1,2.61757,22.8056,513.657,1492.81,1.67124e+07,54.6956,1,5.18168,147.713
1325.87,467.586,1.51391e+07,232.107,1,5.18168,102.263,1362.27,482.426,1.52049e+07,233.955,1,5.18168,102.263
28.9592,638.506,787199,104.802,1,5.18168,45.4502,102.991,348.601,590591,95.9349,1,5.18168,68.1753
401.637,1397.78,1.40255e+07,290.527,1,2.61757,22.8056,466.5,1472.27,1.47466e+07,285.881,1,5.18168,11.3626
528.477,468.565,1.06176e+07,265.584,1,2.61757,22.8056,411.8,1317.16,2.95014e+06,268.255,1,2.61757,91.2222
160.293,413.088,4.12903e+06,89.5202,1,2.61757,114.028,201.613,377.083,2.68724e+06,87.0346,1,5.18168,113.626
388.05,590.87,1.52704e+07,83.3446,1,5.18168,136.351,329.684,442.989,5.30893e+06,281.006,1,2.61757,45.6111
266.717,964.619,6.88205e+06,282.265,1,5.18168,0,309.865,984.218,9.76563e+06,282.829,1,5.18168,0
734.516,468.64,8.51994e+06,278.652,1,5.18168,102.263,766.331,487.906,1.15346e+07,279.451,1,5.18168,102.263
600.893,1141.8,6.68518e+06,78.8851,1,5.18168,0,1110.16,665.923,1.45495e+07,268.685,1,2.61757,22.8056
1038.34,590.987,66049,101.385,1,5.18168,159.076,1081.72,603.253,6.16064e+06,101.015,1,5.18168,159.076
333.93,412.907,1.33043e+07,291.573,1,5.18168,147.713,383.283,429.818,786945,296.238,1,5.18168,147.713
1151.21,590.675,2.35981e+06,120.318,1,2.61757,159.639,1208.23,604.836,2.49088e+06,276.411,1,2.61757,0
1413.05,469.22,7.53766e+06,306.678,1,1,0,353.585,435.08,8.52045e+06,307.271,1,5.18168,0
579.153,963.148,9.37242e+06,343.251,1,1,0,1893.66,1099.54,4.52301e+06,317.046,1,1,0
23.5554,469.503,1.08795e+07,99.4062,1,2.61757,91.2222,380.522,410.25,1.14693e+07,68.0175,1,2.61757,91.2222
1186.54,1711.58,9.11002e+06,289.965,1,5.18168,79.5379,1229.58,1726.72,1.22557e+07,298.241,1,5.18168,79.5379
884.3,412.739,7.27501e+06,295.26,1,2.61757,114.028,926.037,427.494,6.29197e+06,293.66,1,2.61757,114.028
259.868,966.431,6.42304e+06,287.881,1,2.61757,136.833,302.109,983.509,9.17555e+06,288.689,1,2.61757,136.833
580.65,1400.47,852481,162.381,1,1,0,1261.05,601.658,5.63686e+06,182.015,1,1,0
301.496,966.664,5.50554e+06,273.951,1,5.18168,45.4502,333.385,980.146,4.12928e+06,267.429,1,5.18168,22.7251
1203.86,1713.3,1.22557e+07,99.6743,1,5.18168,136.351,1247.86,1729.14,1.29111e+07,100.375,1,5.18168,136.351
1138.62,534.715,3.93242e+06,245.774,1,5.18168,79.5379,1175.37,552.144,5.43975e+06,248.996,1,5.18168,79.5379
1211.59,1713.83,5.11258e+06,293.059,1,2.61757,159.639,1253.56,1725.28,4.71936e+06,102.279,1,2.61757,0
247.082,592.273,6.55437e+06,284.987,1,5.18168,34.0877,291.517,610.599,1.08797e+07,277.814,1,5.18168,34.0877
15.2616,641.057,9.43795e+06,90.2256,1,5.18168,113.626,1210.19,602.529,1.83603e+06,270.885,1,5.18168,22.7251
1225.92,1713.47,1.14696e+07,50.0125,1,5.18168,90.9004,1272.22,1728.72,6.22669e+06,50.1669,1,5.18168,90.9004
597.715,832.784,328703,253.321,1,2.61757,68.4167,447.65,1398.38,3.27706e+06,281.984,1,2.61757,22.8056
374.678,413.672,6.29197e+06,46.0448,1,5.18168,113.626,334.754,522.208,1.10761e+07,231.255,1,2.61757,136.833
444.253,471.167,1.14693e+07,65.1924,1,5.18168,113.626,486.98,482.05,5.57133e+06,62.79,1,5.18168,113.626
850.127,413.853,1.33046e+07,82.8671,1,5.18168,45.4502,889.053,429.86,8.2583e+06,95.9669,1,5.18168,34.0877
1228.57,1713.37,8.06195e+06,20.8156,1,2.61757,91.2222,1272.28,1728.58,2.55693e+06,15.9572,1,2.61757,91.2222
457.862,470.029,9.43795e+06,72.4218,1,5.18168,102.263,502.01,484.964,9.63456e+06,72.1832,1,5.18168,102.263
610.675,469.917,6.75098e+06,17.976,1,1,0,659.728,478.735,1.00931e+07,20.0027,1,1,0
889.597,414.103,7.66848e+06,252.54,1,5.18168,68.1753,914.126,432.766,7.60295e+06,250.297,1,5.18168,68.1753
275.889,968.755,1.10761e+07,269.37,1,2.61757,91.2222,318.831,982.738,8.32358e+06,272.837,1,2.61757,91.2222
395.958,1149.03,4.064e+06,91.5998,1,5.18168,56.8128,1560.15,56.0151,9.37267e+06,84.9837,1,2.61757,0
959.649,413.823,6.88205e+06,250.836,1,5.18168,90.9004,993.4,429.05,6.4233e+06,243.288,1,5.18168,90.9004
1165.37,1714.92,1.38289e+07,91.5123,1,1,0,1447.22,1751.3,5.89901e+06,95.3765,1,2.61757,0
1029.73,413.497,721664,228.324,1,5.18168,113.626,1072.01,430.904,1.09453e+07,218.667,1,5.18168,113.626
571.442,836.164,1.04207e+07,289.375,1,2.61757,45.6111,921.208,676.643,2.29427e+06,293.495,1,2.61757,159.639
825.936,592.387,1.02244e+07,331.865,1,1,0,869.253,606.923,3.99872e+06,329.324,1,1,0
775.872,468.02,1.35665e+07,79.1226,1,2.61757,22.8056,342.982,1137.93,5.37498e+06,266.506,1,2.61757,22.8056
1158.95,592.207,3.21229e+06,264.898,1,2.61757,45.6111,1143.17,581.862,7.01286e+06,255.582,1,1,0
963.818,469.732,3.27731e+06,249.777,1,5.18168,113.626,1007.59,486.229,9.96198e+06,255.32,1,5.18168,113.626
1233.35,1717.04,6.55411e+06,104.242,1,5.18168,124.988,1275.44,1731.84,1.40908e+07,106.75,1,5.18168,124.988
478.64,1718.13,7.0784e+06,59.962,1,5.18168,136.351,536.743,1725,3.99821e+06,57.5855,1,5.18168,136.351
1613.89,413.202,1.3239e+07,88.8731,1,5.18168,90.9004,1221.32,618.083,1.39602e+07,261.304,1,2.61757,45.6111
841.715,535.878,5.17837e+06,200.222,1,1,0,447.327,646.201,4.45747e+06,90.6434,1,1,0
482.807,732.878,8.65152e+06,349.065,1,1,0,449.967,652.257,9.17606e+06,267.301,1,2.61757,0
1032.93,414.989,1.16004e+07,113.49,1,5.18168,124.988,770.836,399.474,6.1609e+06,104.561,1,5.18168,147.713
1269.29,1723.41,2.62221e+06,286.476,1,1,0,657.13,1937.35,5.24365e+06,258.032,1,2.61757,68.4167
230.669,593.28,1.96659e+06,270.446,1,5.18168,22.7251,276.168,606.274,6.35725e+06,268.941,1,5.18168,22.7251
264.351,970.277,3.40813e+06,265.597,1,5.18168,159.076,310.951,985.83,1.41565e+07,260.113,1,5.18168,159.076
1429.85,471.35,4.52301e+06,284.093,1,2.61757,136.833,265.163,360.359,4.12979e+06,286.112,1,1,0
530.588,733.423,6.75046e+06,315.82,1,2.61757,159.639,234.289,337.593,6.35725e+06,302.773,1,2.61757,136.833
841.573,592.785,8.25805e+06,80.4213,1,5.18168,79.5379,916.754,664.978,1.66467e+07,84.2497,1,5.18168,45.4502
885.052,731.281,6.55437e+06,201.282,1,2.61757,136.833,1553.18,506.781,5.57133e+06,97.3205,1,2.61757,136.833
465.41,1732.88,590340,35.8763,1,2.61757,136.833,511.424,1741.61,2.09767e+06,27.8104,1,2.61757,136.833
1603.78,1148.76,6.35802e+06,114.949,1,1,0,1648.59,1166.82,1.59258e+07,290.769,1,2.61757,159.639
295.728,471.298,4.06374e+06,101.736,1,5.18168,159.076,1164.88,470.608,4.85043e+06,132.498,1,5.18168,113.626
1308.33,1733.37,1.28456e+07,89.6423,1,2.61757,22.8056,157.174,315.046,1.19936e+07,93.1996,1,5.18168,22.7251
396.616,471.265,8.06119e+06,340.432,1,2.61757,136.833,442.158,484.373,1.21905e+07,352.929,1,2.61757,136.833
1583.78,415.42,2.09766e+06,291.367,1,5.18168,113.626,422.958,1302.59,1.48774e+07,260.606,1,5.18168,136.351
612.095,834.437,3.73658e+06,91.155,1,2.61757,45.6111,1666.75,358.503,2.62246e+06,94.189,1,5.18168,124.988
817.493,415.795,1.04865e+07,149.765,1,2.61757,68.4167,861.432,429.523,1.76973e+06,161.862,1,5.18168,68.1753
827.825,416.085,1.18625e+07,150.048,1,5.18168,56.8128,863.663,429.56,1.48119e+07,141.256,1,5.18168,68.1753
322.461,1149.59,328447,268.838,1,5.18168,56.8128,466.5,1472.27,1.47466e+07,285.881,1,5.18168,11.3626
861.389,641.327,4.58829e+06,128.147,1,1,0,904.883,656.424,4.52275e+06,128.035,1,1,0
216.833,734.477,1.52051e+07,70.5578,1,5.18168,11.3626,1965.17,1236.06,3.80186e+06,45.3595,1,2.61757,114.028
341.253,592.166,1.16004e+07,216.114,1,2.61757,136.833,1448.47,498.81,1.088e+07,201.542,1,2.61757,68.4167
807.179,539.237,459266,111.128,1,5.18168,34.0877,1226.61,562.243,1.0486e+07,108.969,1,5.18168,68.1753
1387.52,1736.52,1.24526e+07,280.532,1,1,0,230.519,588.892,1.02899e+07,89.5587,1,2.61757,0
881.767,642.485,3.93267e+06,84.9036,1,2.61757,68.4167,925.359,657.211,6.1609e+06,81.102,1,2.61757,68.4167
466.317,1411.4,1.06826e+07,112.523,1,2.61757,22.8056,493.336,1405.93,1.10758e+07,125.823,1,2.61757,0
833.497,595.559,1.20589e+07,77.4812,1,5.18168,90.9004,915.755,663.196,1.21902e+07,85.0125,1,5.18168,34.0877
391.342,1154.15,1.52704e+07,104.4,1,5.18168,34.0877,1571.41,61.5422,8.19226e+06,284.994,1,2.61757,159.639
1106.82,971.264,7.60294e+06,293.477,1,2.61757,68.4167,1515.18,1974.46,393472,265.647,1,1,0
1311.4,470.813,7.53741e+06,100.439,1,5.18168,90.9004,1352.42,485.813,1.44842e+07,99.7704,1,5.18168,90.9004
810.021,417.188,5.37446e+06,123.523,1,5.18168,79.5379,850.542,430.706,2.62195e+06,136.902,1,5.18168,79.5379
849.068,593.896,4.39117e+06,63.601,1,2.61757,159.639,881.28,616.529,8.12672e+06,51.2146,1,2.61757,159.639
485.061,1410.96,8.45466e+06,260.671,1,2.61757,136.833,173.328,332.971,1.44187e+07,274.584,1,2.61757,45.6111
915.505,644.829,1.52707e+07,100.617,1,2.61757,136.833,959.005,659.663,1.42221e+07,109.201,1,2.61757,136.833
1017.58,538.161,1.39594e+07,104.751,1,5.18168,147.713,1064.51,556.428,1.5991e+07,111.37,1,5.18168,147.713
1847.34,1410.87,1.11514e+06,291.315,1,1,0,1657.9,1169.08,6.75098e+06,305.817,1,2.61757,136.833
1023.39,537.889,4.58829e+06,271.123,1,2.61757,45.6111,344.657,503.166,1.62532e+07,294.398,1,5.18168,0
1311.29,1737.9,7.01338e+06,307.398,1,2.61757,136.833,1622.6,1146.38,8.12723e+06,113.012,1,2.61757,159.639
1027.74,643.352,1.54017e+07,117.225,1,5.18168,136.351,1153.32,1853.49,7.53715e+06,278.086,1,5.18168,124.988
1317.81,1737.01,8.06144e+06,68.9648,1,2.61757,45.6111,1957.33,1815,4.39142e+06,78.5497,1,2.61757,159.639
1444.54,470.623,6.68519e+06,110.267,1,5.18168,113.626,1507.09,473.579,5.11232e+06,99.136,1,5.18168,113.626
1065.94,593.991,1.21244e+07,269.041,1,5.18168,0,1109.01,608.916,4.06349e+06,270.037,1,5.18168,0
707.214,417.654,7.0784e+06,316.214,1,5.18168,113.626,731.61,423.757,6.22669e+06,320.525,1,5.18168,113.626
892.48,643.653,1.52704e+07,89.2143,1,5.18168,11.3626,427.07,640.022,1.54668e+07,268.118,1,5.18168,22.7251
1854.05,1412.13,5.11283e+06,229.032,1,2.61757,91.2222,1893.87,1425.8,1.60571e+07,48.3165,1,2.61757,91.2222
982.266,644.048,9.37216e+06,100.939,1,5.18168,159.076,995.614,631.294,1.14038e+07,100.786,1,5.18168,159.076
642.164,835.817,4.65331e+06,90.2506,1,5.18168,45.4502,1935.01,1830.41,7.86483e+06,40.4319,1,1,0
1344.55,1739.51,1.34354e+07,270.395,1,2.61757,159.639,1359.52,1758.24,3.27731e+06,88.6414,1,5.18168,170.438
289.449,973.853,1.19936e+07,86.8474,1,5.18168,170.438,333.504,988.511,4.78464e+06,80.8292,1,5.18168,170.438
441.231,1415.86,5.89901e+06,17.1077,1,5.18168,159.076,480.046,1430.71,1.24595e+06,8.54669,1,5.18168,159.076
455.524,1741.75,4.85018e+06,70.0504,1,2.61757,114.028,490.554,1742.22,8.78234e+06,62.8505,1,2.61757,114.028
627.324,836.924,4.71885e+06,64.9106,1,5.18168,113.626,301.652,1004.86,6.09587e+06,98.8649,1,2.61757,0
352.405,645.11,2.75302e+06,263.683,1,5.18168,136.351,394.375,613.11,4.06426e+06,253.044,1,2.61757,136.833
370.834,1159.75,1.04935e+06,316.01,1,5.18168,170.438,159.899,321.867,6.55437e+06,290.644,1,5.18168,136.351
472.663,1415.9,8.32384e+06,62.1616,1,2.61757,114.028,527.082,1495.82,7.9959e+06,80.0338,1,2.61757,68.4167
1425.89,1745.32,2.4256e+06,253.389,1,5.18168,79.5379,1382.65,1755.48,5.57107e+06,108.597,1,2.61757,136.833
483.623,737.332,1.70445e+06,284.834,1,5.18168,170.438,428.262,652.804,5.17786e+06,190.167,1,1,0
1442.15,1749.51,1.47461e+07,256.07,1,5.18168,56.8128,1484.88,1765.03,1.63845e+07,254.749,1,5.18168,56.8128
570.757,1418.07,7.60294e+06,110.986,1,2.61757,159.639,570.337,769.326,1.15351e+07,278.646,1,2.61757,91.2222
268.889,837.657,3.80211e+06,284.255,1,2.61757,68.4167,277.745,721.05,7.93011e+06,29.2607,1,1,0
411.781,537.436,9.24134e+06,111.19,1,5.18168,22.7251,455.602,541.244,8.38938e+06,110.522,1,5.18168,22.7251
865.77,418.751,7.47136e+06,58.9854,1,2.61757,68.4167,902.593,434.932,1.50784e+06,61.8658,1,2.61757,68.4167
1439.5,1750.61,1.15351e+07,248.405,1,2.61757,45.6111,1482.33,1766.11,9.24134e+06,246.674,1,2.61757,45.6111
1109.28,594.547,7.60294e+06,57.1344,1,1,0,978.392,712.186,1.52704e+07,278.272,1,2.61757,136.833
